order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,ExtractTime,source
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,2024-05-01 21:24:37.058428,Oracle
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,2024-05-01 21:24:37.058428,Oracle
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,2024-05-01 21:24:37.058428,Oracle
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,2024-05-01 21:24:37.058428,Oracle
810,153,3,2017-04-01,2017-04-01,2017-04-03,3,8,2024-05-01 21:24:37.058428,Oracle
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,2024-05-01 21:24:37.058428,Oracle
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,2024-05-01 21:24:37.058428,Oracle
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,2024-05-01 21:24:37.058428,Oracle
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,2024-05-01 21:24:37.058428,Oracle
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,2024-05-01 21:24:37.058428,Oracle
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,2024-05-01 21:24:37.058428,Oracle
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,2024-05-01 21:24:37.058428,Oracle
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,2024-05-01 21:24:37.058428,Oracle
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,2024-05-01 21:24:37.058428,Oracle
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,2024-05-01 21:24:37.058428,Oracle
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,2024-05-01 21:24:37.058428,Oracle
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,2024-05-01 21:24:37.058428,Oracle
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,2024-05-01 21:24:37.058428,Oracle
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,2024-05-01 21:24:37.058428,Oracle
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,2024-05-01 21:24:37.058428,Oracle
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,2024-05-01 21:24:37.058428,Oracle
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,2024-05-01 21:24:37.058428,Oracle
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,2024-05-01 21:24:37.058428,Oracle
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,2024-05-01 21:24:37.058428,Oracle
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,2024-05-01 21:24:37.058428,Oracle
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,2024-05-01 21:24:37.058428,Oracle
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,2024-05-01 21:24:37.058428,Oracle
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,2024-05-01 21:24:37.058428,Oracle
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,2024-05-01 21:24:37.058428,Oracle
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,2024-05-01 21:24:37.058428,Oracle
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,2024-05-01 21:24:37.058428,Oracle
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,2024-05-01 21:24:37.058428,Oracle
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,2024-05-01 21:24:37.058428,Oracle
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,2024-05-01 21:24:37.058428,Oracle
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,2024-05-01 21:24:37.058428,Oracle
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,2024-05-01 21:24:37.058428,Oracle
842,1133,4,2017-04-15,2017-04-18,2017-04-16,2,6,2024-05-01 21:24:37.058428,Oracle
843,1059,4,2017-04-16,2017-04-17,2017-04-19,2,7,2024-05-01 21:24:37.058428,Oracle
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,2024-05-01 21:24:37.058428,Oracle
845,662,4,2017-04-17,2017-04-18,2017-04-18,2,7,2024-05-01 21:24:37.058428,Oracle
846,715,4,2017-04-17,2017-04-19,2017-04-19,2,6,2024-05-01 21:24:37.058428,Oracle
847,329,4,2017-04-18,2017-04-19,2017-04-19,2,7,2024-05-01 21:24:37.058428,Oracle
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,2024-05-01 21:24:37.058428,Oracle
849,776,4,2017-04-19,2017-04-20,2017-04-21,1,2,2024-05-01 21:24:37.058428,Oracle
850,1346,4,2017-04-19,2017-04-22,2017-04-22,1,3,2024-05-01 21:24:37.058428,Oracle
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,2024-05-01 21:24:37.058428,Oracle
852,13,4,2017-04-21,2017-04-23,2017-04-22,3,9,2024-05-01 21:24:37.058428,Oracle
853,883,4,2017-04-21,2017-04-24,2017-04-24,3,8,2024-05-01 21:24:37.058428,Oracle
854,177,4,2017-04-22,2017-04-25,2017-04-23,2,6,2024-05-01 21:24:37.058428,Oracle
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,2024-05-01 21:24:37.058428,Oracle
856,477,4,2017-04-23,2017-04-25,2017-04-26,2,6,2024-05-01 21:24:37.058428,Oracle
857,1402,4,2017-04-24,2017-04-25,2017-04-26,2,7,2024-05-01 21:24:37.058428,Oracle
858,162,4,2017-04-25,2017-04-27,2017-04-28,2,6,2024-05-01 21:24:37.058428,Oracle
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,2024-05-01 21:24:37.058428,Oracle
860,473,4,2017-04-27,2017-04-29,2017-04-28,2,7,2024-05-01 21:24:37.058428,Oracle
861,1177,4,2017-04-27,2017-04-29,2017-04-30,2,7,2024-05-01 21:24:37.058428,Oracle
862,1230,4,2017-04-27,2017-04-30,2017-04-29,3,8,2024-05-01 21:24:37.058428,Oracle
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,2024-05-01 21:24:37.058428,Oracle
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,2024-05-01 21:24:37.058428,Oracle
865,974,4,2017-04-29,2017-05-02,2017-05-01,2,6,2024-05-01 21:24:37.058428,Oracle
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,2024-05-01 21:24:37.058428,Oracle
867,97,4,2017-05-01,2017-05-03,2017-05-02,1,3,2024-05-01 21:24:37.058428,Oracle
868,868,4,2017-05-01,2017-05-04,2017-05-02,1,3,2024-05-01 21:24:37.058428,Oracle
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,2024-05-01 21:24:37.058428,Oracle
870,1416,4,2017-05-01,2017-05-04,2017-05-02,2,6,2024-05-01 21:24:37.058428,Oracle
871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,2024-05-01 21:24:37.058428,Oracle
872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,2024-05-01 21:24:37.058428,Oracle
873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,2024-05-01 21:24:37.058428,Oracle
874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,2024-05-01 21:24:37.058428,Oracle
875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,2024-05-01 21:24:37.058428,Oracle
876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,2024-05-01 21:24:37.058428,Oracle
877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,2024-05-01 21:24:37.058428,Oracle
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,2024-05-01 21:24:37.058428,Oracle
879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,2024-05-01 21:24:37.058428,Oracle
880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,2024-05-01 21:24:37.058428,Oracle
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,2024-05-01 21:24:37.058428,Oracle
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,2024-05-01 21:24:37.058428,Oracle
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,2024-05-01 21:24:37.058428,Oracle
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,2024-05-01 21:24:37.058428,Oracle
885,66,3,2017-05-13,2017-05-13,2017-05-12,3,8,2024-05-01 21:24:37.058428,Oracle
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,2024-05-01 21:24:37.058428,Oracle
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,2024-05-01 21:24:37.058428,Oracle
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,2024-05-01 21:24:37.058428,Oracle
889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,2024-05-01 21:24:37.058428,Oracle
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,2024-05-01 21:24:37.058428,Oracle
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,2024-05-01 21:24:37.058428,Oracle
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,2024-05-01 21:24:37.058428,Oracle
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,2024-05-01 21:24:37.058428,Oracle
894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,2024-05-01 21:24:37.058428,Oracle
895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,2024-05-01 21:24:37.058428,Oracle
896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,2024-05-01 21:24:37.058428,Oracle
897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,2024-05-01 21:24:37.058428,Oracle
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-05-01 21:24:37.058428,Oracle
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,2024-05-01 21:24:37.058428,Oracle
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-05-01 21:24:37.058428,Oracle
901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,2024-05-01 21:24:37.058428,Oracle
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,2024-05-01 21:24:37.058428,Oracle
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,2024-05-01 21:24:37.058428,Oracle
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,2024-05-01 21:24:37.058428,Oracle
905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,2024-05-01 21:24:37.058428,Oracle
906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,2024-05-01 21:24:37.058428,Oracle
907,120,4,2017-05-24,2017-05-26,2017-05-27,1,2,2024-05-01 21:24:37.058428,Oracle
908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,2024-05-01 21:24:37.058428,Oracle
909,188,4,2017-05-26,2017-05-27,2017-05-28,1,2,2024-05-01 21:24:37.058428,Oracle
910,342,4,2017-05-26,2017-05-28,2017-05-28,2,7,2024-05-01 21:24:37.058428,Oracle
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,2024-05-01 21:24:37.058428,Oracle
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,2024-05-01 21:24:37.058428,Oracle
913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,2024-05-01 21:24:37.058428,Oracle
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,2024-05-01 21:24:37.058428,Oracle
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,2024-05-01 21:24:37.058428,Oracle
916,718,4,2017-05-28,2017-05-29,2017-05-29,2,6,2024-05-01 21:24:37.058428,Oracle
917,881,4,2017-05-29,2017-05-31,2017-06-01,1,2,2024-05-01 21:24:37.058428,Oracle
918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,2024-05-01 21:24:37.058428,Oracle
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,2024-05-01 21:24:37.058428,Oracle
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,2024-05-01 21:24:37.058428,Oracle
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,2024-05-01 21:24:37.058428,Oracle
922,656,4,2017-05-31,2017-06-01,2017-06-03,2,6,2024-05-01 21:24:37.058428,Oracle
923,769,4,2017-05-31,2017-06-03,2017-06-02,2,7,2024-05-01 21:24:37.058428,Oracle
924,68,3,2017-06-02,2017-06-02,2017-06-02,3,8,2024-05-01 21:24:37.058428,Oracle
925,1316,4,2017-06-02,2017-06-05,2017-06-03,2,7,2024-05-01 21:24:37.058428,Oracle
926,233,4,2017-06-03,2017-06-05,2017-06-06,1,2,2024-05-01 21:24:37.058428,Oracle
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,2024-05-01 21:24:37.058428,Oracle
928,957,4,2017-06-05,2017-06-06,2017-06-06,1,3,2024-05-01 21:24:37.058428,Oracle
929,472,4,2017-06-05,2017-06-06,2017-06-08,2,6,2024-05-01 21:24:37.058428,Oracle
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,2024-05-01 21:24:37.058428,Oracle
931,631,4,2017-06-07,2017-06-08,2017-06-08,2,6,2024-05-01 21:24:37.058428,Oracle
932,804,4,2017-06-07,2017-06-08,2017-06-09,2,6,2024-05-01 21:24:37.058428,Oracle
933,909,4,2017-06-07,2017-06-10,2017-06-08,2,6,2024-05-01 21:24:37.058428,Oracle
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,2024-05-01 21:24:37.058428,Oracle
935,43,3,2017-06-10,2017-06-10,2017-06-12,3,8,2024-05-01 21:24:37.058428,Oracle
936,265,4,2017-06-10,2017-06-13,2017-06-12,2,6,2024-05-01 21:24:37.058428,Oracle
937,73,4,2017-06-11,2017-06-14,2017-06-13,2,7,2024-05-01 21:24:37.058428,Oracle
938,129,4,2017-06-11,2017-06-12,2017-06-12,2,6,2024-05-01 21:24:37.058428,Oracle
939,1407,4,2017-06-11,2017-06-12,2017-06-14,2,6,2024-05-01 21:24:37.058428,Oracle
940,585,4,2017-06-12,2017-06-14,2017-06-13,1,2,2024-05-01 21:24:37.058428,Oracle
941,736,4,2017-06-12,2017-06-14,2017-06-14,1,2,2024-05-01 21:24:37.058428,Oracle
942,537,4,2017-06-13,2017-06-16,2017-06-15,2,6,2024-05-01 21:24:37.058428,Oracle
943,1025,4,2017-06-13,2017-06-15,2017-06-15,2,6,2024-05-01 21:24:37.058428,Oracle
944,138,4,2017-06-14,2017-06-15,2017-06-17,1,3,2024-05-01 21:24:37.058428,Oracle
945,167,4,2017-06-14,2017-06-15,2017-06-16,2,7,2024-05-01 21:24:37.058428,Oracle
946,525,4,2017-06-14,2017-06-16,2017-06-15,2,6,2024-05-01 21:24:37.058428,Oracle
947,278,4,2017-06-15,2017-06-18,2017-06-17,1,3,2024-05-01 21:24:37.058428,Oracle
948,618,4,2017-06-15,2017-06-17,2017-06-17,2,6,2024-05-01 21:24:37.058428,Oracle
949,867,4,2017-06-16,2017-06-18,2017-06-17,1,3,2024-05-01 21:24:37.058428,Oracle
950,142,4,2017-06-16,2017-06-19,2017-06-18,2,6,2024-05-01 21:24:37.058428,Oracle
951,339,4,2017-06-16,2017-06-19,2017-06-19,2,7,2024-05-01 21:24:37.058428,Oracle
952,355,4,2017-06-16,2017-06-18,2017-06-18,2,7,2024-05-01 21:24:37.058428,Oracle
953,658,4,2017-06-16,2017-06-18,2017-06-17,2,7,2024-05-01 21:24:37.058428,Oracle
954,611,4,2017-06-17,2017-06-20,2017-06-20,2,6,2024-05-01 21:24:37.058428,Oracle
955,880,4,2017-06-17,2017-06-19,2017-06-18,2,6,2024-05-01 21:24:37.058428,Oracle
956,1184,4,2017-06-17,2017-06-19,2017-06-20,2,6,2024-05-01 21:24:37.058428,Oracle
957,722,4,2017-06-17,2017-06-20,2017-06-20,3,9,2024-05-01 21:24:37.058428,Oracle
958,1276,4,2017-06-18,2017-06-20,2017-06-19,1,2,2024-05-01 21:24:37.058428,Oracle
959,650,4,2017-06-18,2017-06-21,2017-06-21,2,7,2024-05-01 21:24:37.058428,Oracle
960,1390,4,2017-06-18,2017-06-19,2017-06-19,2,7,2024-05-01 21:24:37.058428,Oracle
961,82,4,2017-06-19,2017-06-21,2017-06-22,1,2,2024-05-01 21:24:37.058428,Oracle
962,570,4,2017-06-19,2017-06-22,2017-06-20,2,7,2024-05-01 21:24:37.058428,Oracle
963,1432,4,2017-06-19,2017-06-21,2017-06-21,2,6,2024-05-01 21:24:37.058428,Oracle
964,404,4,2017-06-20,2017-06-22,2017-06-22,2,7,2024-05-01 21:24:37.058428,Oracle
965,457,4,2017-06-20,2017-06-22,2017-06-23,2,6,2024-05-01 21:24:37.058428,Oracle
966,389,4,2017-06-20,2017-06-22,2017-06-22,3,8,2024-05-01 21:24:37.058428,Oracle
967,1323,4,2017-06-21,2017-06-24,2017-06-24,2,6,2024-05-01 21:24:37.058428,Oracle
968,1403,4,2017-06-21,2017-06-23,2017-06-23,2,6,2024-05-01 21:24:37.058428,Oracle
969,248,4,2017-06-21,2017-06-24,2017-06-22,3,9,2024-05-01 21:24:37.058428,Oracle
970,836,4,2017-06-22,2017-06-25,2017-06-23,2,7,2024-05-01 21:24:37.058428,Oracle
971,1426,4,2017-06-22,2017-06-23,2017-06-24,3,8,2024-05-01 21:24:37.058428,Oracle
972,270,4,2017-06-23,2017-06-24,2017-06-25,2,7,2024-05-01 21:24:37.058428,Oracle
973,238,4,2017-06-24,2017-06-27,2017-06-27,2,6,2024-05-01 21:24:37.058428,Oracle
974,511,4,2017-06-24,2017-06-27,2017-06-27,3,8,2024-05-01 21:24:37.058428,Oracle
975,1092,4,2017-06-25,2017-06-27,2017-06-28,2,6,2024-05-01 21:24:37.058428,Oracle
976,1266,4,2017-06-25,2017-06-28,2017-06-27,3,9,2024-05-01 21:24:37.058428,Oracle
977,400,4,2017-06-26,2017-06-28,2017-06-27,2,7,2024-05-01 21:24:37.058428,Oracle
978,1123,4,2017-06-26,2017-06-28,2017-06-27,2,6,2024-05-01 21:24:37.058428,Oracle
979,1190,4,2017-06-26,2017-06-29,2017-06-27,2,6,2024-05-01 21:24:37.058428,Oracle
980,328,4,2017-06-26,2017-06-28,2017-06-27,3,9,2024-05-01 21:24:37.058428,Oracle
981,687,4,2017-06-26,2017-06-29,2017-06-28,3,8,2024-05-01 21:24:37.058428,Oracle
982,1423,4,2017-06-26,2017-06-29,2017-06-28,3,9,2024-05-01 21:24:37.058428,Oracle
983,1158,4,2017-06-27,2017-06-28,2017-06-29,2,6,2024-05-01 21:24:37.058428,Oracle
984,1287,4,2017-06-27,2017-06-28,2017-06-29,2,7,2024-05-01 21:24:37.058428,Oracle
985,461,4,2017-06-30,2017-07-02,2017-07-01,2,6,2024-05-01 21:24:37.058428,Oracle
986,556,4,2017-06-30,2017-07-03,2017-07-01,2,7,2024-05-01 21:24:37.058428,Oracle
987,172,4,2017-07-02,2017-07-04,2017-07-04,1,2,2024-05-01 21:24:37.058428,Oracle
988,436,4,2017-07-02,2017-07-04,2017-07-05,2,6,2024-05-01 21:24:37.058428,Oracle
989,1145,4,2017-07-02,2017-07-04,2017-07-03,2,6,2024-05-01 21:24:37.058428,Oracle
990,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,2024-05-01 21:24:37.058428,Oracle
991,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,2024-05-01 21:24:37.058428,Oracle
992,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,2024-05-01 21:24:37.058428,Oracle
993,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,2024-05-01 21:24:37.058428,Oracle
994,419,4,2017-07-09,2017-07-11,2017-07-11,2,7,2024-05-01 21:24:37.058428,Oracle
995,621,4,2017-07-11,2017-07-13,2017-07-14,1,2,2024-05-01 21:24:37.058428,Oracle
996,915,4,2017-07-11,2017-07-12,2017-07-12,1,2,2024-05-01 21:24:37.058428,Oracle
997,485,4,2017-07-11,2017-07-13,2017-07-14,2,7,2024-05-01 21:24:37.058428,Oracle
998,219,4,2017-07-12,2017-07-13,2017-07-14,2,7,2024-05-01 21:24:37.058428,Oracle
999,590,4,2017-07-12,2017-07-13,2017-07-14,2,6,2024-05-01 21:24:37.058428,Oracle
1000,645,4,2017-07-12,2017-07-14,2017-07-15,2,7,2024-05-01 21:24:37.058428,Oracle
1001,354,4,2017-07-13,2017-07-16,2017-07-15,2,6,2024-05-01 21:24:37.058428,Oracle
1002,1418,4,2017-07-14,2017-07-16,2017-07-16,1,3,2024-05-01 21:24:37.058428,Oracle
1003,503,4,2017-07-14,2017-07-16,2017-07-16,2,7,2024-05-01 21:24:37.058428,Oracle
1004,1389,4,2017-07-14,2017-07-17,2017-07-16,2,6,2024-05-01 21:24:37.058428,Oracle
1005,266,4,2017-07-15,2017-07-17,2017-07-16,2,7,2024-05-01 21:24:37.058428,Oracle
1006,1070,4,2017-07-15,2017-07-18,2017-07-17,2,7,2024-05-01 21:24:37.058428,Oracle
1007,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,2024-05-01 21:24:37.058428,Oracle
1008,1345,4,2017-07-16,2017-07-18,2017-07-18,2,6,2024-05-01 21:24:37.058428,Oracle
1009,1064,4,2017-07-16,2017-07-19,2017-07-19,3,8,2024-05-01 21:24:37.058428,Oracle
1010,8,3,2017-07-18,2017-07-18,2017-07-19,2,7,2024-05-01 21:24:37.058428,Oracle
1011,495,4,2017-07-18,2017-07-21,2017-07-21,1,3,2024-05-01 21:24:37.058428,Oracle
1012,620,4,2017-07-18,2017-07-20,2017-07-20,2,7,2024-05-01 21:24:37.058428,Oracle
1013,174,4,2017-07-19,2017-07-22,2017-07-21,2,6,2024-05-01 21:24:37.058428,Oracle
1014,748,4,2017-07-19,2017-07-21,2017-07-21,2,6,2024-05-01 21:24:37.058428,Oracle
1015,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,2024-05-01 21:24:37.058428,Oracle
1016,1417,4,2017-07-19,2017-07-20,2017-07-21,3,9,2024-05-01 21:24:37.058428,Oracle
1017,168,4,2017-07-20,2017-07-21,2017-07-23,2,6,2024-05-01 21:24:37.058428,Oracle
1018,290,4,2017-07-22,2017-07-23,2017-07-23,2,6,2024-05-01 21:24:37.058428,Oracle
1019,408,4,2017-07-22,2017-07-23,2017-07-24,2,7,2024-05-01 21:24:37.058428,Oracle
1020,16,3,2017-07-23,2017-07-23,2017-07-24,2,6,2024-05-01 21:24:37.058428,Oracle
1021,125,4,2017-07-23,2017-07-24,2017-07-26,2,6,2024-05-01 21:24:37.058428,Oracle
1022,353,4,2017-07-23,2017-07-26,2017-07-24,2,7,2024-05-01 21:24:37.058428,Oracle
1023,356,4,2017-07-23,2017-07-26,2017-07-25,2,6,2024-05-01 21:24:37.058428,Oracle
1024,837,4,2017-07-23,2017-07-25,2017-07-26,2,7,2024-05-01 21:24:37.058428,Oracle
1025,1304,4,2017-07-23,2017-07-26,2017-07-26,2,6,2024-05-01 21:24:37.058428,Oracle
1026,1370,4,2017-07-26,2017-07-28,2017-07-29,1,2,2024-05-01 21:24:37.058428,Oracle
1027,588,4,2017-07-26,2017-07-28,2017-07-28,2,6,2024-05-01 21:24:37.058428,Oracle
1028,1273,4,2017-07-27,2017-07-28,2017-07-30,2,7,2024-05-01 21:24:37.058428,Oracle
1029,407,4,2017-07-29,2017-07-30,2017-08-01,1,3,2024-05-01 21:24:37.058428,Oracle
1030,161,4,2017-07-29,2017-07-30,2017-07-31,2,6,2024-05-01 21:24:37.058428,Oracle
1031,1308,4,2017-07-30,2017-08-01,2017-08-02,1,2,2024-05-01 21:24:37.058428,Oracle
1032,429,4,2017-07-30,2017-08-02,2017-08-01,2,6,2024-05-01 21:24:37.058428,Oracle
1033,582,4,2017-07-30,2017-07-31,2017-08-02,2,7,2024-05-01 21:24:37.058428,Oracle
1034,895,4,2017-07-30,2017-07-31,2017-07-31,2,7,2024-05-01 21:24:37.058428,Oracle
1035,1283,4,2017-07-30,2017-08-02,2017-08-02,2,6,2024-05-01 21:24:37.058428,Oracle
1036,1442,4,2017-07-30,2017-08-01,2017-07-31,2,6,2024-05-01 21:24:37.058428,Oracle
1037,1229,4,2017-07-31,2017-08-02,2017-08-03,2,6,2024-05-01 21:24:37.058428,Oracle
1038,1281,4,2017-07-31,2017-08-01,2017-08-03,2,7,2024-05-01 21:24:37.058428,Oracle
1039,1077,4,2017-08-02,2017-08-04,2017-08-03,2,7,2024-05-01 21:24:37.058428,Oracle
1040,1225,4,2017-08-04,2017-08-07,2017-08-05,1,2,2024-05-01 21:24:37.058428,Oracle
1041,70,4,2017-08-04,2017-08-06,2017-08-05,2,7,2024-05-01 21:24:37.058428,Oracle
1042,539,4,2017-08-06,2017-08-07,2017-08-07,2,7,2024-05-01 21:24:37.058428,Oracle
1043,1235,4,2017-08-06,2017-08-09,2017-08-08,2,6,2024-05-01 21:24:37.058428,Oracle
1044,1270,4,2017-08-07,2017-08-10,2017-08-08,2,7,2024-05-01 21:24:37.058428,Oracle
1045,185,4,2017-08-07,2017-08-09,2017-08-10,3,9,2024-05-01 21:24:37.058428,Oracle
1046,1134,4,2017-08-07,2017-08-09,2017-08-08,3,8,2024-05-01 21:24:37.058428,Oracle
1047,116,3,2017-08-08,2017-08-08,2017-08-08,3,8,2024-05-01 21:24:37.058428,Oracle
1048,777,4,2017-08-08,2017-08-10,2017-08-09,2,7,2024-05-01 21:24:37.058428,Oracle
1049,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,2024-05-01 21:24:37.058428,Oracle
1050,239,4,2017-08-09,2017-08-12,2017-08-12,1,3,2024-05-01 21:24:37.058428,Oracle
1051,209,4,2017-08-10,2017-08-11,2017-08-11,2,7,2024-05-01 21:24:37.058428,Oracle
1052,460,4,2017-08-10,2017-08-12,2017-08-13,2,6,2024-05-01 21:24:37.058428,Oracle
1053,1439,4,2017-08-10,2017-08-11,2017-08-12,2,6,2024-05-01 21:24:37.058428,Oracle
1054,189,4,2017-08-11,2017-08-12,2017-08-12,2,7,2024-05-01 21:24:37.058428,Oracle
1055,140,4,2017-08-12,2017-08-15,2017-08-15,2,6,2024-05-01 21:24:37.058428,Oracle
1056,325,4,2017-08-12,2017-08-15,2017-08-13,2,7,2024-05-01 21:24:37.058428,Oracle
1057,456,4,2017-08-12,2017-08-15,2017-08-13,2,7,2024-05-01 21:24:37.058428,Oracle
1058,782,4,2017-08-13,2017-08-16,2017-08-14,2,6,2024-05-01 21:24:37.058428,Oracle
1059,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,2024-05-01 21:24:37.058428,Oracle
1060,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,2024-05-01 21:24:37.058428,Oracle
1061,655,4,2017-08-15,2017-08-18,2017-08-18,2,7,2024-05-01 21:24:37.058428,Oracle
1062,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,2024-05-01 21:24:37.058428,Oracle
1063,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,2024-05-01 21:24:37.058428,Oracle
1064,898,4,2017-08-16,2017-08-18,2017-08-19,3,9,2024-05-01 21:24:37.058428,Oracle
1065,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,2024-05-01 21:24:37.058428,Oracle
1066,106,4,2017-08-17,2017-08-20,2017-08-19,2,7,2024-05-01 21:24:37.058428,Oracle
1067,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,2024-05-01 21:24:37.058428,Oracle
1068,453,4,2017-08-17,2017-08-20,2017-08-19,2,7,2024-05-01 21:24:37.058428,Oracle
1069,493,4,2017-08-17,2017-08-19,2017-08-18,2,6,2024-05-01 21:24:37.058428,Oracle
1070,596,4,2017-08-17,2017-08-20,2017-08-18,2,7,2024-05-01 21:24:37.058428,Oracle
