order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,ExtractTime_x,source_x,late_delivery,latency_days,weekend,status_description,item_id,product_id,quantity,list_price_x,discount,ExtractTime_y,source_y,key,list_price_egp,product_name_order_item,brand_id_order_item,category_id_order_item,model_year_order_item,list_price_y,ExtractTime_order_item,source_order_item,product_name_product,brand_id_product,category_id_product,model_year_product,list_price,ExtractTime_product,source_product
1523,8,1,2018-04-12,2018-04-12,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Pending,1,311,2,749.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,35922.796023,Electra Townie Commute 8D - 2018,1,2,2018,749.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Commute 8D - 2018,1,2,2018,749.99,2024-04-30 12:20:28.415583,DataLake
1524,37,1,2018-04-12,2018-04-12,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Pending,1,168,1,1549.0,0.1,2024-04-28 17:37:45.218693,Oracle,1,74193.5373,Surly Straggler - 2018,8,7,2018,1549.0,2024-04-30 12:20:28.415583,DataLake,Surly Straggler - 2018,8,7,2018,1549.0,2024-04-30 12:20:28.415583,DataLake
1524,37,1,2018-04-12,2018-04-12,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Pending,2,295,2,319.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,15326.785023,"Electra Treasure 1 20"" - 2018",1,1,2018,319.99,2024-04-30 12:20:28.415583,DataLake,"Electra Treasure 1 20"" - 2018",1,1,2018,319.99,2024-04-30 12:20:28.415583,DataLake
1524,37,1,2018-04-12,2018-04-12,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Pending,3,313,1,449.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,21553.486023,Electra Townie Original 1 Ladies' - 2018,1,2,2018,449.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 1 Ladies' - 2018,1,2,2018,449.99,2024-04-30 12:20:28.415583,DataLake
1524,37,1,2018-04-12,2018-04-12,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Pending,4,252,2,2999.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,143692.621023,Electra Townie Commute Go! Ladies' - 2018,1,3,2018,2999.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Commute Go! Ladies' - 2018,1,3,2018,2999.99,2024-04-30 12:20:28.415583,DataLake
1525,38,2,2018-04-12,2018-04-12,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Processing,1,156,1,6499.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,311334.571023,Trek Domane SL Frameset - 2018,9,7,2018,6499.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SL Frameset - 2018,9,7,2018,6499.99,2024-04-30 12:20:28.415583,DataLake
1525,38,2,2018-04-12,2018-04-12,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Processing,2,163,2,1349.0,0.07,2024-04-28 17:37:45.218693,Oracle,1,64613.9973,Surly Pack Rat - 2018,8,7,2018,1349.0,2024-04-30 12:20:28.415583,DataLake,Surly Pack Rat - 2018,8,7,2018,1349.0,2024-04-30 12:20:28.415583,DataLake
1525,38,2,2018-04-12,2018-04-12,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Processing,3,193,1,2799.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,134113.08102299998,Trek Lift+ - 2018,9,5,2018,2799.99,2024-04-30 12:20:28.415583,DataLake,Trek Lift+ - 2018,9,5,2018,2799.99,2024-04-30 12:20:28.415583,DataLake
1526,59,2,2018-04-12,2018-04-12,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Processing,1,151,1,1549.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,74240.956023,Trek Domane ALR 4 Disc Women's - 2018,9,7,2018,1549.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane ALR 4 Disc Women's - 2018,9,7,2018,1549.99,2024-04-30 12:20:28.415583,DataLake
1526,59,2,2018-04-12,2018-04-12,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Processing,2,56,1,5499.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,263436.871023,Trek Domane SLR 6 Disc - 2017,9,7,2017,5499.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SLR 6 Disc - 2017,9,7,2017,5499.99,2024-04-30 12:20:28.415583,DataLake
1526,59,2,2018-04-12,2018-04-12,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Processing,3,238,1,749.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,35922.796023,Electra Townie Balloon 8D EQ - 2016/2017/2018,1,3,2018,749.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Balloon 8D EQ - 2016/2017/2018,1,3,2018,749.99,2024-04-30 12:20:28.415583,DataLake
1526,59,2,2018-04-12,2018-04-12,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Processing,4,243,1,679.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,32569.957023,Electra Townie Original 21D EQ Ladies' - 2018,1,3,2018,679.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D EQ Ladies' - 2018,1,3,2018,679.99,2024-04-30 12:20:28.415583,DataLake
1527,13,2,2018-04-12,2018-04-12,2018-04-02,3,9,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Processing,1,33,1,469.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,22511.440023,Surly Wednesday Frameset - 2017,8,6,2017,469.99,2024-04-30 12:20:28.415583,DataLake,Surly Wednesday Frameset - 2017,8,6,2017,469.99,2024-04-30 12:20:28.415583,DataLake
1527,13,2,2018-04-12,2018-04-12,2018-04-02,3,9,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Processing,2,103,1,551.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,26439.051423,Sun Bicycles Streamway 3 - 2017,7,2,2017,551.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Streamway 3 - 2017,7,2,2017,551.99,2024-04-30 12:20:28.415583,DataLake
1527,13,2,2018-04-12,2018-04-12,2018-04-02,3,9,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Processing,3,57,2,1999.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,95794.921023,Trek Emonda S 5 - 2017,9,7,2017,1999.99,2024-04-30 12:20:28.415583,DataLake,Trek Emonda S 5 - 2017,9,7,2017,1999.99,2024-04-30 12:20:28.415583,DataLake
1528,20,1,2018-04-12,2018-04-12,2018-04-02,3,8,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Pending,1,229,2,429.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,20595.532023,Electra Cruiser Lux 1 - 2016/2018,1,3,2018,429.99,2024-04-30 12:20:28.415583,DataLake,Electra Cruiser Lux 1 - 2016/2018,1,3,2018,429.99,2024-04-30 12:20:28.415583,DataLake
1529,50,1,2018-04-12,2018-04-12,2018-04-02,3,8,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Pending,1,23,1,299.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,14368.831023,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-30 12:20:28.415583,DataLake,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-30 12:20:28.415583,DataLake
1529,50,1,2018-04-12,2018-04-12,2018-04-02,3,8,2024-04-28 17:37:45.251245,Oracle,False,-10,True,Pending,2,50,2,5999.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,287385.721023,Trek Silque SLR 7 Women's - 2017,9,7,2017,5999.99,2024-04-30 12:20:28.415583,DataLake,Trek Silque SLR 7 Women's - 2017,9,7,2017,5999.99,2024-04-30 12:20:28.415583,DataLake
1530,110,1,2018-04-13,2018-04-13,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-11,True,Pending,1,213,2,269.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,12931.900023,Electra Cruiser 1 - 2016/2017/2018,1,3,2018,269.99,2024-04-30 12:20:28.415583,DataLake,Electra Cruiser 1 - 2016/2017/2018,1,3,2018,269.99,2024-04-30 12:20:28.415583,DataLake
1530,110,1,2018-04-13,2018-04-13,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-11,True,Pending,2,116,1,749.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,35922.796023,Trek Marlin 7 - 2017/2018,9,6,2018,749.99,2024-04-30 12:20:28.415583,DataLake,Trek Marlin 7 - 2017/2018,9,6,2018,749.99,2024-04-30 12:20:28.415583,DataLake
1531,233,1,2018-04-13,2018-04-13,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-11,True,Pending,1,128,1,1899.0,0.1,2024-04-28 17:37:45.218693,Oracle,1,90957.7323,Surly ECR 27.5 - 2018,8,6,2018,1899.0,2024-04-30 12:20:28.415583,DataLake,Surly ECR 27.5 - 2018,8,6,2018,1899.0,2024-04-30 12:20:28.415583,DataLake
1532,7,2,2018-04-13,2018-04-13,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-11,True,Processing,1,209,2,2999.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,143692.621023,Trek Crockett 7 Disc - 2018,9,4,2018,2999.99,2024-04-30 12:20:28.415583,DataLake,Trek Crockett 7 Disc - 2018,9,4,2018,2999.99,2024-04-30 12:20:28.415583,DataLake
1533,28,2,2018-04-13,2018-04-13,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-11,True,Processing,1,274,2,229.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,11015.992023,Trek Precaliber 20 Boy's - 2018,9,1,2018,229.99,2024-04-30 12:20:28.415583,DataLake,Trek Precaliber 20 Boy's - 2018,9,1,2018,229.99,2024-04-30 12:20:28.415583,DataLake
1533,28,2,2018-04-13,2018-04-13,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-11,True,Processing,2,78,1,647.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,31037.230623,Sun Bicycles Biscayne Tandem CB - 2017,7,3,2017,647.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Biscayne Tandem CB - 2017,7,3,2017,647.99,2024-04-30 12:20:28.415583,DataLake
1533,28,2,2018-04-13,2018-04-13,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-11,True,Processing,3,96,1,349.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,16763.716023,Electra Moto 3i (20-inch) - Boy's - 2017,1,1,2017,349.99,2024-04-30 12:20:28.415583,DataLake,Electra Moto 3i (20-inch) - Boy's - 2017,1,1,2017,349.99,2024-04-30 12:20:28.415583,DataLake
1533,28,2,2018-04-13,2018-04-13,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-11,True,Processing,4,235,2,899.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,43107.451023,Electra Koa 3i Ladies' - 2018,1,3,2018,899.99,2024-04-30 12:20:28.415583,DataLake,Electra Koa 3i Ladies' - 2018,1,3,2018,899.99,2024-04-30 12:20:28.415583,DataLake
1533,28,2,2018-04-13,2018-04-13,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-11,True,Processing,5,51,1,6499.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,311334.571023,Trek Silque SLR 8 Women's - 2017,9,7,2017,6499.99,2024-04-30 12:20:28.415583,DataLake,Trek Silque SLR 8 Women's - 2017,9,7,2017,6499.99,2024-04-30 12:20:28.415583,DataLake
1534,18,2,2018-04-14,2018-04-14,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-12,True,Processing,1,194,1,3499.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,167641.471023,Trek XM700+ - 2018,9,5,2018,3499.99,2024-04-30 12:20:28.415583,DataLake,Trek XM700+ - 2018,9,5,2018,3499.99,2024-04-30 12:20:28.415583,DataLake
1534,18,2,2018-04-14,2018-04-14,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-12,True,Processing,2,117,1,1469.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,70409.140023,Trek Ticket S Frame - 2018,9,6,2018,1469.99,2024-04-30 12:20:28.415583,DataLake,Trek Ticket S Frame - 2018,9,6,2018,1469.99,2024-04-30 12:20:28.415583,DataLake
1534,18,2,2018-04-14,2018-04-14,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-12,True,Processing,4,172,2,3199.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,153272.161023,Trek Domane ALR Disc Frameset - 2018,9,7,2018,3199.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane ALR Disc Frameset - 2018,9,7,2018,3199.99,2024-04-30 12:20:28.415583,DataLake
1535,19,2,2018-04-14,2018-04-14,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-12,True,Processing,1,92,1,209.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,10058.038023,Haro Shredder 20 - 2017,2,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake,Haro Shredder 20 - 2017,2,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake
1535,19,2,2018-04-14,2018-04-14,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-12,True,Processing,2,75,2,599.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,28738.141023,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,3,2017,599.99,2024-04-30 12:20:28.415583,DataLake,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,3,2017,599.99,2024-04-30 12:20:28.415583,DataLake
1536,34,2,2018-04-14,2018-04-14,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-12,True,Processing,1,183,1,2199.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,105374.461023,Trek Domane SL 5 Women's - 2018,9,7,2018,2199.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SL 5 Women's - 2018,9,7,2018,2199.99,2024-04-30 12:20:28.415583,DataLake
1536,34,2,2018-04-14,2018-04-14,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-12,True,Processing,2,185,2,2799.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,134113.08102299998,Trek Conduit+ - 2018,9,5,2018,2799.99,2024-04-30 12:20:28.415583,DataLake,Trek Conduit+ - 2018,9,5,2018,2799.99,2024-04-30 12:20:28.415583,DataLake
1536,34,2,2018-04-14,2018-04-14,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-12,True,Processing,3,196,2,2299.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,110164.231023,Trek Verve+ - 2018,9,5,2018,2299.99,2024-04-30 12:20:28.415583,DataLake,Trek Verve+ - 2018,9,5,2018,2299.99,2024-04-30 12:20:28.415583,DataLake
1537,36,1,2018-04-15,2018-04-15,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-13,True,Pending,1,237,2,849.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,40712.566023,Electra Relic 3i - 2018,1,3,2018,849.99,2024-04-30 12:20:28.415583,DataLake,Electra Relic 3i - 2018,1,3,2018,849.99,2024-04-30 12:20:28.415583,DataLake
1538,79,2,2018-04-15,2018-04-15,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-13,True,Processing,1,206,1,3299.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,158061.93102299998,Trek Boone 5 Disc - 2018,9,4,2018,3299.99,2024-04-30 12:20:28.415583,DataLake,Trek Boone 5 Disc - 2018,9,4,2018,3299.99,2024-04-30 12:20:28.415583,DataLake
1538,79,2,2018-04-15,2018-04-15,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-13,True,Processing,2,46,2,1409.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,67535.278023,Haro SR 1.3 - 2017,2,6,2017,1409.99,2024-04-30 12:20:28.415583,DataLake,Haro SR 1.3 - 2017,2,6,2017,1409.99,2024-04-30 12:20:28.415583,DataLake
1538,79,2,2018-04-15,2018-04-15,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-13,True,Processing,3,117,1,1469.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,70409.140023,Trek Ticket S Frame - 2018,9,6,2018,1469.99,2024-04-30 12:20:28.415583,DataLake,Trek Ticket S Frame - 2018,9,6,2018,1469.99,2024-04-30 12:20:28.415583,DataLake
1538,79,2,2018-04-15,2018-04-15,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-13,True,Processing,4,197,1,2299.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,110164.231023,Trek Verve+ Lowstep - 2018,9,5,2018,2299.99,2024-04-30 12:20:28.415583,DataLake,Trek Verve+ Lowstep - 2018,9,5,2018,2299.99,2024-04-30 12:20:28.415583,DataLake
1538,79,2,2018-04-15,2018-04-15,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-13,True,Processing,5,306,2,899.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,43107.451023,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,1,2,2018,899.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,1,2,2018,899.99,2024-04-30 12:20:28.415583,DataLake
1539,116,1,2018-04-15,2018-04-15,2018-04-02,3,9,2024-04-28 17:37:45.251245,Oracle,False,-13,True,Pending,1,6,2,469.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,22511.440023,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-30 12:20:28.415583,DataLake,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-30 12:20:28.415583,DataLake
1539,116,1,2018-04-15,2018-04-15,2018-04-02,3,9,2024-04-28 17:37:45.251245,Oracle,False,-13,True,Pending,2,12,2,549.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake
1540,187,1,2018-04-16,2018-04-16,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Pending,1,71,2,416.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,19972.861923,Sun Bicycles Atlas X-Type - 2017,7,3,2017,416.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Atlas X-Type - 2017,7,3,2017,416.99,2024-04-30 12:20:28.415583,DataLake
1540,187,1,2018-04-16,2018-04-16,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Pending,2,236,1,749.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,35922.796023,Electra Morningstar 3i Ladies' - 2018,1,3,2018,749.99,2024-04-30 12:20:28.415583,DataLake,Electra Morningstar 3i Ladies' - 2018,1,3,2018,749.99,2024-04-30 12:20:28.415583,DataLake
1540,187,1,2018-04-16,2018-04-16,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Pending,3,224,1,479.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,22990.417023,Electra Cruiser Lux 7D - 2018,1,3,2018,479.99,2024-04-30 12:20:28.415583,DataLake,Electra Cruiser Lux 7D - 2018,1,3,2018,479.99,2024-04-30 12:20:28.415583,DataLake
1540,187,1,2018-04-16,2018-04-16,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Pending,4,177,2,5499.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,263436.871023,Trek Domane SLR 6 Disc - 2018,9,7,2018,5499.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SLR 6 Disc - 2018,9,7,2018,5499.99,2024-04-30 12:20:28.415583,DataLake
1540,187,1,2018-04-16,2018-04-16,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Pending,5,78,1,647.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,31037.230623,Sun Bicycles Biscayne Tandem CB - 2017,7,3,2017,647.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Biscayne Tandem CB - 2017,7,3,2017,647.99,2024-04-30 12:20:28.415583,DataLake
1541,10,2,2018-04-16,2018-04-16,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Processing,2,248,2,599.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,28738.141023,Electra Townie Original 7D EQ Ladies' - 2017/2018,1,3,2018,599.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D EQ Ladies' - 2017/2018,1,3,2018,599.99,2024-04-30 12:20:28.415583,DataLake
1541,10,2,2018-04-16,2018-04-16,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Processing,3,142,2,3199.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,153272.161023,Trek Fuel EX 8 29 XT - 2018,9,6,2018,3199.99,2024-04-30 12:20:28.415583,DataLake,Trek Fuel EX 8 29 XT - 2018,9,6,2018,3199.99,2024-04-30 12:20:28.415583,DataLake
1541,10,2,2018-04-16,2018-04-16,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Processing,4,17,1,429.0,0.1,2024-04-28 17:37:45.218693,Oracle,1,20548.1133,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-30 12:20:28.415583,DataLake,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-30 12:20:28.415583,DataLake
1542,58,2,2018-04-16,2018-04-16,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Processing,1,79,1,402.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,19302.294123,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,3,2017,402.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,3,2017,402.99,2024-04-30 12:20:28.415583,DataLake
1542,58,2,2018-04-16,2018-04-16,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Processing,2,122,2,2499.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,119743.771023,Surly Troll Frameset - 2018,8,6,2018,2499.99,2024-04-30 12:20:28.415583,DataLake,Surly Troll Frameset - 2018,8,6,2018,2499.99,2024-04-30 12:20:28.415583,DataLake
1542,58,2,2018-04-16,2018-04-16,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Processing,3,184,2,3499.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,167641.471023,Trek Domane SL 6 Disc - 2018,9,7,2018,3499.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SL 6 Disc - 2018,9,7,2018,3499.99,2024-04-30 12:20:28.415583,DataLake
1542,58,2,2018-04-16,2018-04-16,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Processing,4,37,2,379.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,18200.647023,Haro Flightline One ST - 2017,2,6,2017,379.99,2024-04-30 12:20:28.415583,DataLake,Haro Flightline One ST - 2017,2,6,2017,379.99,2024-04-30 12:20:28.415583,DataLake
1542,58,2,2018-04-16,2018-04-16,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Processing,5,297,1,279.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,13410.877023,"Electra Under-The-Sea 1 16"" - 2018",1,1,2018,279.99,2024-04-30 12:20:28.415583,DataLake,"Electra Under-The-Sea 1 16"" - 2018",1,1,2018,279.99,2024-04-30 12:20:28.415583,DataLake
1543,76,1,2018-04-16,2018-04-16,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Pending,1,108,2,449.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,21553.486023,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-30 12:20:28.415583,DataLake
1543,76,1,2018-04-16,2018-04-16,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Pending,2,93,1,209.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,10058.038023,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake
1543,76,1,2018-04-16,2018-04-16,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Pending,3,158,2,959.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,45981.313023,Trek CrossRip 1 - 2018,9,7,2018,959.99,2024-04-30 12:20:28.415583,DataLake,Trek CrossRip 1 - 2018,9,7,2018,959.99,2024-04-30 12:20:28.415583,DataLake
1543,76,1,2018-04-16,2018-04-16,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Pending,4,97,2,349.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,16763.716023,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,349.99,2024-04-30 12:20:28.415583,DataLake,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,349.99,2024-04-30 12:20:28.415583,DataLake
1543,76,1,2018-04-16,2018-04-16,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-14,True,Pending,5,136,1,1799.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,86215.381023,Trek Procaliber 6 - 2018,9,6,2018,1799.99,2024-04-30 12:20:28.415583,DataLake,Trek Procaliber 6 - 2018,9,6,2018,1799.99,2024-04-30 12:20:28.415583,DataLake
1544,5,1,2018-04-17,2018-04-17,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,1,194,2,3499.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,167641.471023,Trek XM700+ - 2018,9,5,2018,3499.99,2024-04-30 12:20:28.415583,DataLake,Trek XM700+ - 2018,9,5,2018,3499.99,2024-04-30 12:20:28.415583,DataLake
1544,5,1,2018-04-17,2018-04-17,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,2,107,2,416.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,19972.861923,Sun Bicycles Cruz 7 - 2017,7,2,2017,416.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Cruz 7 - 2017,7,2,2017,416.99,2024-04-30 12:20:28.415583,DataLake
1545,67,1,2018-04-17,2018-04-17,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,1,45,1,869.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,41670.520023,Haro SR 1.2 - 2017,2,6,2017,869.99,2024-04-30 12:20:28.415583,DataLake,Haro SR 1.2 - 2017,2,6,2017,869.99,2024-04-30 12:20:28.415583,DataLake
1546,91,2,2018-04-17,2018-04-17,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Processing,1,156,1,6499.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,311334.571023,Trek Domane SL Frameset - 2018,9,7,2018,6499.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SL Frameset - 2018,9,7,2018,6499.99,2024-04-30 12:20:28.415583,DataLake
